date,PM25
2015-06-28,110.0
2015-06-29,96.0
2015-06-30,84.0
2015-07-01,124.0
2015-07-02,118.0
2015-07-03,80.0
2015-07-04,81.0
2015-07-05,77.0
2015-07-06,86.0
2015-07-07,59.0
2015-07-08,69.0
2015-07-09,40.0
2015-07-10,42.0
2015-07-11,30.0
2015-07-12,50.0
2015-07-13,56.0
2015-07-14,68.0
2015-07-15,60.666666666666664
2015-07-16,53.333333333333336
2015-07-17,46.0
2015-07-18,56.0
2015-07-19,44.0
2015-07-20,26.0
2015-07-21,24.0
2015-07-22,17.0
2015-07-23,15.0
2015-07-24,32.0
2015-07-25,29.333333333333332
2015-07-26,26.666666666666668
2015-07-27,24.0
2015-07-28,34.0
2015-07-29,40.0
2015-07-30,43.0
2015-07-31,28.0
2015-08-01,23.0
2015-08-02,27.0
2015-08-03,33.0
2015-08-04,48.0
2015-08-05,64.0
2015-08-06,64.0
2015-08-07,48.0
2015-08-08,42.0
2015-08-09,11.0
2015-08-10,11.0
2015-08-11,2.0
2015-08-12,2.0
2015-08-13,2.0
2015-08-14,12.0
2015-08-15,11.0
2015-08-16,22.0
2015-08-17,27.0
2015-08-18,27.0
2015-08-19,34.0
2015-08-20,63.0
2015-08-21,88.0
2015-08-22,63.0
2015-08-23,80.0
2015-08-24,74.0
2015-08-25,76.0
2015-08-26,47.0
2015-08-27,22.0
2015-08-28,33.0
2015-08-29,33.0
2015-08-30,43.0
2015-08-31,52.0
2015-09-01,56.0
2015-09-02,32.0
2015-09-03,50.0
2015-09-04,52.0
2015-09-05,82.0
2015-09-06,82.0
2015-09-07,79.0
2015-09-08,88.0
2015-09-09,95.0
2015-09-10,153.0
2015-09-11,79.5
2015-09-12,6.0
2015-09-13,43.0
2015-09-14,11.0
2015-09-15,17.333333333333332
2015-09-16,23.666666666666664
2015-09-17,30.0
2015-09-18,36.33333333333333
2015-09-19,42.666666666666664
2015-09-20,49.0
2015-09-21,55.33333333333333
2015-09-22,61.666666666666664
2015-09-23,68.0
2015-09-24,113.0
2015-09-25,123.0
2015-09-26,153.0
2015-09-27,147.0
2015-09-28,151.0
2015-09-29,171.0
2015-09-30,167.0
2015-10-01,165.0
2015-10-02,109.0
2015-10-03,110.0
2015-10-04,131.0
2015-10-05,156.0
2015-10-06,115.0
2015-10-07,86.0
2015-10-08,64.0
2015-10-09,144.0
2015-10-10,154.0
2015-10-11,150.0
2015-10-12,150.0
2015-10-13,105.0
2015-10-14,65.0
2015-10-15,91.0
2015-10-16,116.0
2015-10-17,158.0
2015-10-18,170.0
2015-10-19,181.0
2015-10-20,165.0
2015-10-21,158.0
2015-10-22,160.5
2015-10-23,163.0
2015-10-24,165.5
2015-10-25,168.0
2015-10-26,169.0
2015-10-27,168.0
2015-10-28,182.0
2015-10-29,175.0
2015-10-30,169.0
2015-10-31,94.0
2015-11-01,77.0
2015-11-02,107.0
2015-11-03,136.0
2015-11-04,144.0
2015-11-05,129.0
2015-11-06,159.0
2015-11-07,180.0
2015-11-08,202.0
2015-11-09,190.0
2015-11-10,199.0
2015-11-11,236.0
2015-11-12,354.0
2015-11-13,288.0
2015-11-14,265.0
2015-11-15,193.0
2015-11-16,191.0
2015-11-17,208.0
2015-11-18,165.0
2015-11-19,173.0
2015-11-20,199.0
2015-11-21,192.0
2015-11-22,181.0
2015-11-23,187.0
2015-11-24,238.0
2015-11-25,204.0
2015-11-26,186.0
2015-11-27,209.0
2015-11-28,184.0
2015-11-29,215.0
2015-11-30,205.0
2015-12-01,207.0
2015-12-02,238.0
2015-12-03,176.0
2015-12-04,172.0
2015-12-05,186.0
2015-12-06,176.0
2015-12-07,196.0
2015-12-08,212.0
2015-12-09,236.0
2015-12-10,219.0
2015-12-11,179.0
2015-12-12,160.0
2015-12-13,175.0
2015-12-14,203.0
2015-12-15,207.0
2015-12-16,248.0
2015-12-17,247.0
2015-12-18,259.0
2015-12-19,265.0
2015-12-20,320.0
2015-12-21,244.0
2015-12-22,250.0
2015-12-23,235.0
2015-12-24,209.0
2015-12-25,200.0
2015-12-26,249.0
2015-12-27,217.0
2015-12-28,305.0
2015-12-29,392.0
2015-12-30,414.0
2015-12-31,402.25
2016-01-01,390.5
2016-01-02,378.75
2016-01-03,367.0
2016-01-04,320.0
2016-01-05,336.0
2016-01-06,352.0
2016-01-07,423.0
2016-01-08,232.0
2016-01-09,214.0
2016-01-10,207.0
2016-01-11,216.0
2016-01-12,252.0
2016-01-13,294.0
2016-01-14,265.0
2016-01-15,208.0
2016-01-16,199.0
2016-01-17,226.0
2016-01-18,235.0
2016-01-19,228.0
2016-01-20,219.0
2016-01-21,187.0
2016-01-22,190.0
2016-01-23,207.0
2016-01-24,218.0
2016-01-25,253.0
2016-01-26,249.0
2016-01-27,248.0
2016-01-28,229.0
2016-01-29,231.0
2016-01-30,235.0
2016-01-31,187.0
2016-02-01,244.0
2016-02-02,182.0
2016-02-03,202.0
2016-02-04,193.0
2016-02-05,192.0
2016-02-06,238.0
2016-02-07,287.0
2016-02-08,241.0
2016-02-09,197.0
2016-02-10,271.0
2016-02-11,164.0
2016-02-12,159.0
2016-02-13,201.0
2016-02-14,154.0
2016-02-15,161.0
2016-02-16,178.0
2016-02-17,184.0
2016-02-18,172.0
2016-02-19,162.0
2016-02-20,165.0
2016-02-21,169.0
2016-02-22,167.0
2016-02-23,180.0
2016-02-24,125.0
2016-02-25,92.0
2016-02-26,139.0
2016-02-27,148.0
2016-02-28,156.5
2016-02-29,165.0
2016-03-01,150.0
2016-03-02,135.0
2016-03-03,139.0
2016-03-04,145.0
2016-03-05,155.0
2016-03-06,174.0
2016-03-07,173.0
2016-03-08,157.0
2016-03-09,154.0
2016-03-10,161.0
2016-03-11,173.0
2016-03-12,168.0
2016-03-13,146.0
2016-03-14,170.0
2016-03-15,165.0
2016-03-16,158.0
2016-03-17,154.0
2016-03-18,166.0
2016-03-19,163.0
2016-03-20,160.0
2016-03-21,157.0
2016-03-22,158.0
2016-03-23,160.0
2016-03-24,170.0
2016-03-25,153.0
2016-03-26,144.0
2016-03-27,133.0
2016-03-28,145.0
2016-03-29,155.0
2016-03-30,132.0
2016-03-31,107.0
2016-04-01,87.0
2016-04-02,97.0
2016-04-03,98.0
2016-04-04,101.0
2016-04-05,109.0
2016-04-06,141.0
2016-04-07,150.0
2016-04-08,139.0
2016-04-09,118.0
2016-04-10,134.0
2016-04-11,138.0
2016-04-12,156.0
2016-04-13,146.0
2016-04-14,117.0
2016-04-15,118.0
2016-04-16,89.0
2016-04-17,92.0
2016-04-18,91.0
2016-04-19,88.0
2016-04-20,89.0
2016-04-21,90.0
2016-04-22,104.0
2016-04-23,107.0
2016-04-24,118.0
2016-04-25,96.0
2016-04-26,86.0
2016-04-27,88.0
2016-04-28,101.0
2016-04-29,102.0
2016-04-30,119.0
2016-05-01,134.0
2016-05-02,101.0
2016-05-03,97.0
2016-05-04,112.0
2016-05-05,114.0
2016-05-06,101.0
2016-05-07,86.0
2016-05-08,82.0
2016-05-09,92.0
2016-05-10,94.0
2016-05-11,117.0
2016-05-12,95.0
2016-05-13,95.0
2016-05-14,82.0
2016-05-15,66.0
2016-05-16,65.0
2016-05-17,68.0
2016-05-18,54.0
2016-05-19,54.0
2016-05-20,66.0
2016-05-21,82.0
2016-05-22,112.0
2016-05-23,118.0
2016-05-24,123.0
2016-05-25,112.0
2016-05-26,124.0
2016-05-27,110.0
2016-05-28,136.0
2016-05-29,131.0
2016-05-30,123.0
2016-05-31,113.0
2016-06-01,90.0
2016-06-02,99.0
2016-06-03,96.0
2016-06-04,90.0
2016-06-05,80.0
2016-06-06,79.0
2016-06-07,88.0
2016-06-08,83.0
2016-06-09,88.0
2016-06-10,128.0
2016-06-11,131.0
2016-06-12,102.0
2016-06-13,86.0
2016-06-14,117.0
2016-06-15,123.0
2016-06-16,129.0
2016-06-17,102.0
2016-06-18,86.0
2016-06-19,76.0
2016-06-20,80.0
2016-06-21,79.0
2016-06-22,74.0
2016-06-23,81.0
2016-06-24,77.0
2016-06-25,68.0
2016-06-26,63.0
2016-06-27,68.0
2016-06-28,75.0
2016-06-29,70.0
2016-06-30,69.0
2016-07-01,78.0
2016-07-02,78.0
2016-07-03,87.0
2016-07-04,91.0
2016-07-05,100.0
2016-07-06,99.0
2016-07-07,107.0
2016-07-08,97.0
2016-07-09,81.0
2016-07-10,83.0
2016-07-11,79.0
2016-07-12,82.0
2016-07-13,94.0
2016-07-14,115.0
2016-07-15,130.0
2016-07-16,112.0
2016-07-17,106.0
2016-07-18,104.0
2016-07-19,119.0
2016-07-20,115.0
2016-07-21,88.0
2016-07-22,76.0
2016-07-23,77.0
2016-07-24,74.0
2016-07-25,79.0
2016-07-26,75.0
2016-07-27,77.0
2016-07-28,80.0
2016-07-29,103.0
2016-07-30,104.0
2016-07-31,124.0
2016-08-01,115.0
2016-08-02,81.0
2016-08-03,75.0
2016-08-04,67.0
2016-08-05,70.0
2016-08-06,76.0
2016-08-07,85.0
2016-08-08,118.0
2016-08-09,94.0
2016-08-10,93.0
2016-08-11,93.0
2016-08-12,111.0
2016-08-13,111.0
2016-08-14,127.0
2016-08-15,115.0
2016-08-16,92.0
2016-08-17,47.0
2016-08-18,90.0
2016-08-19,112.0
2016-08-20,129.0
2016-08-21,137.0
2016-08-22,82.0
2016-08-23,100.0
2016-08-24,145.0
2016-08-25,130.0
2016-08-26,82.0
2016-08-27,70.0
2016-08-28,67.0
2016-08-29,61.0
2016-08-30,44.0
2016-08-31,49.0
2016-09-01,52.0
2016-09-02,95.0
2016-09-03,93.0
2016-09-04,104.0
2016-09-05,73.0
2016-09-06,89.0
2016-09-07,92.0
2016-09-08,89.0
2016-09-09,81.0
2016-09-10,81.0
2016-09-11,69.0
2016-09-12,63.0
2016-09-13,66.0
2016-09-14,49.0
2016-09-15,51.0
2016-09-16,59.0
2016-09-17,78.0
2016-09-18,62.0
2016-09-19,69.0
2016-09-20,57.0
2016-09-21,45.0
2016-09-22,45.0
2016-09-23,38.0
2016-09-24,47.0
2016-09-25,64.0
2016-09-26,72.0
2016-09-27,84.0
2016-09-28,89.0
2016-09-29,70.0
2016-09-30,58.0
2016-10-01,51.0
2016-10-02,46.0
2016-10-03,96.0
2016-10-04,107.0
2016-10-05,119.0
2016-10-06,93.0
2016-10-07,48.0
2016-10-08,62.0
2016-10-09,71.0
2016-10-10,65.0
2016-10-11,64.0
2016-10-12,143.0
2016-10-13,170.0
2016-10-14,169.0
2016-10-15,165.0
2016-10-16,165.0
2016-10-17,163.0
2016-10-18,163.0
2016-10-19,162.0
2016-10-20,168.0
2016-10-21,174.0
2016-10-22,180.0
2016-10-23,182.0
2016-10-24,194.0
2016-10-25,186.0
2016-10-26,189.0
2016-10-27,121.0
2016-10-28,135.0
2016-10-29,151.0
2016-10-30,210.0
2016-10-31,154.0
2016-11-01,175.0
2016-11-02,170.0
2016-11-03,151.0
2016-11-04,152.0
2016-11-05,92.0
2016-11-06,136.0
2016-11-07,180.0
2016-11-08,205.0
2016-11-09,240.0
2016-11-10,243.0
2016-11-11,220.0
2016-11-12,202.0
2016-11-13,187.0
2016-11-14,199.0
2016-11-15,221.0
2016-11-16,197.0
2016-11-17,193.0
2016-11-18,196.0
2016-11-19,226.0
2016-11-20,265.0
2016-11-21,284.0
2016-11-22,255.0
2016-11-23,294.0
2016-11-24,282.0
2016-11-25,274.0
2016-11-26,322.0
2016-11-27,319.0
2016-11-28,318.0
2016-11-29,223.0
2016-11-30,211.0
2016-12-01,183.0
2016-12-02,199.0
2016-12-03,211.0
2016-12-04,215.0
2016-12-05,223.0
2016-12-06,225.0
2016-12-07,207.0
2016-12-08,196.0
2016-12-09,192.0
2016-12-10,221.0
2016-12-11,216.0
2016-12-12,238.0
2016-12-13,246.0
2016-12-14,257.0
2016-12-15,231.0
2016-12-16,198.0
2016-12-17,222.0
2016-12-18,272.0
2016-12-19,262.0
2016-12-20,258.0
2016-12-21,311.0
2016-12-22,335.0
2016-12-23,335.0
2016-12-24,368.0
2016-12-25,332.0
2016-12-26,231.0
2016-12-27,236.0
2016-12-28,253.0
2016-12-29,242.0
2016-12-30,290.0
2016-12-31,273.0
2017-01-01,339.0
2017-01-02,306.0
2017-01-03,256.0
2017-01-04,214.0
2017-01-05,229.0
2017-01-06,210.0
2017-01-07,234.0
2017-01-08,224.0
2017-01-09,212.0
2017-01-10,204.0
2017-01-11,184.0
2017-01-12,183.0
2017-01-13,190.0
2017-01-14,194.0
2017-01-15,203.0
2017-01-16,249.0
2017-01-17,280.0
2017-01-18,300.0
2017-01-19,250.0
2017-01-20,253.0
2017-01-21,260.0
2017-01-22,212.0
2017-01-23,234.0
2017-01-24,249.0
2017-01-25,239.0
2017-01-26,219.0
2017-01-27,258.0
2017-01-28,219.0
2017-01-29,160.0
2017-01-30,196.0
2017-01-31,210.0
2017-02-01,223.0
2017-02-02,222.0
2017-02-03,206.0
2017-02-04,204.0
2017-02-05,206.0
2017-02-06,250.0
2017-02-07,214.0
2017-02-08,228.0
2017-02-09,222.0
2017-02-10,214.0
2017-02-11,207.0
2017-02-12,195.0
2017-02-13,212.0
2017-02-14,241.0
2017-02-15,205.0
2017-02-16,210.0
2017-02-17,232.0
2017-02-18,182.0
2017-02-19,187.0
2017-02-20,172.0
2017-02-21,157.0
2017-02-22,145.0
2017-02-23,158.0
2017-02-24,171.0
2017-02-25,192.0
2017-02-26,181.0
2017-02-27,179.0
2017-02-28,200.0
2017-03-01,194.0
2017-03-02,166.0
2017-03-03,158.0
2017-03-04,152.0
2017-03-05,129.0
2017-03-06,151.0
2017-03-07,180.0
2017-03-08,148.0
2017-03-09,137.0
2017-03-10,115.0
2017-03-11,129.0
2017-03-12,162.0
2017-03-13,163.0
2017-03-14,173.0
2017-03-15,180.0
2017-03-16,176.0
2017-03-17,162.0
2017-03-18,151.0
2017-03-19,151.0
2017-03-20,157.0
2017-03-21,157.0
2017-03-22,151.0
2017-03-23,152.0
2017-03-24,152.0
2017-03-25,153.0
2017-03-26,150.0
2017-03-27,152.0
2017-03-28,129.0
2017-03-29,119.0
2017-03-30,99.0
2017-03-31,109.0
2017-04-01,115.0
2017-04-02,110.0
2017-04-03,120.0
2017-04-04,97.0
2017-04-05,94.0
2017-04-06,97.0
2017-04-07,108.0
2017-04-08,125.0
2017-04-09,126.0
2017-04-10,132.0
2017-04-11,140.0
2017-04-12,144.0
2017-04-13,135.0
2017-04-14,116.0
2017-04-15,117.0
2017-04-16,82.0
2017-04-17,129.0
2017-04-18,107.0
2017-04-19,133.0
2017-04-20,109.0
2017-04-21,134.0
2017-04-22,124.0
2017-04-23,138.0
2017-04-24,128.0
2017-04-25,142.0
2017-04-26,146.0
2017-04-27,144.0
2017-04-28,140.0
2017-04-29,126.0
2017-04-30,124.0
2017-05-01,122.0
2017-05-02,113.0
2017-05-03,123.0
2017-05-04,128.0
2017-05-05,114.0
2017-05-06,93.0
2017-05-07,112.0
2017-05-08,86.0
2017-05-09,105.0
2017-05-10,105.0
2017-05-11,89.0
2017-05-12,111.0
2017-05-13,98.0
2017-05-14,120.0
2017-05-15,98.0
2017-05-16,97.0
2017-05-17,127.0
2017-05-18,119.0
2017-05-19,120.0
2017-05-20,132.0
2017-05-21,133.0
2017-05-22,131.0
2017-05-23,126.0
2017-05-24,116.0
2017-05-25,108.0
2017-05-26,89.0
2017-05-27,108.0
2017-05-28,109.0
2017-05-29,124.0
2017-05-30,105.0
2017-05-31,119.0
2017-06-01,107.0
2017-06-02,104.0
2017-06-03,105.0
2017-06-04,92.0
2017-06-05,103.0
2017-06-06,94.0
2017-06-07,100.0
2017-06-08,97.0
2017-06-09,85.0
2017-06-10,81.0
2017-06-11,69.0
2017-06-12,88.0
2017-06-13,140.0
2017-06-14,81.0
2017-06-15,61.0
2017-06-16,124.0
2017-06-17,126.0
2017-06-18,107.0
2017-06-19,107.0
2017-06-20,88.0
2017-06-21,98.0
2017-06-22,115.0
2017-06-23,114.0
2017-06-24,125.0
2017-06-25,78.0
2017-06-26,71.0
2017-06-27,65.0
2017-06-28,65.0
2017-06-29,70.0
2017-06-30,98.0
2017-07-01,87.0
2017-07-02,102.0
2017-07-03,106.0
2017-07-04,90.0
2017-07-05,114.0
2017-07-06,129.0
2017-07-07,126.0
2017-07-08,122.0
2017-07-09,92.0
2017-07-10,99.0
2017-07-11,107.0
2017-07-12,123.0
2017-07-13,68.0
2017-07-14,69.0
2017-07-15,62.0
2017-07-16,69.0
2017-07-17,76.0
2017-07-18,54.0
2017-07-19,59.0
2017-07-20,87.0
2017-07-21,100.0
2017-07-22,94.0
2017-07-23,85.0
2017-07-24,80.0
2017-07-25,105.0
2017-07-26,106.0
2017-07-27,101.0
2017-07-28,112.0
2017-07-29,132.0
2017-07-30,112.0
2017-07-31,130.0
2017-08-01,120.0
2017-08-02,139.0
2017-08-03,120.0
2017-08-04,114.0
2017-08-05,111.0
2017-08-06,87.0
2017-08-07,95.0
2017-08-08,88.0
2017-08-09,90.0
2017-08-10,91.0
2017-08-11,118.0
2017-08-12,122.0
2017-08-13,97.0
2017-08-14,123.0
2017-08-15,112.0
2017-08-16,111.0
2017-08-17,108.0
2017-08-18,74.0
2017-08-19,67.0
2017-08-20,78.0
2017-08-21,89.0
2017-08-22,110.0
2017-08-23,106.0
2017-08-24,99.0
2017-08-25,76.0
2017-08-26,70.0
2017-08-27,65.0
2017-08-28,64.0
2017-08-29,78.0
2017-08-30,88.0
2017-08-31,100.0
2017-09-01,100.0
2017-09-02,94.0
2017-09-03,133.0
2017-09-04,149.0
2017-09-05,151.0
2017-09-06,148.0
2017-09-07,133.4
2017-09-08,118.8
2017-09-09,104.2
2017-09-10,89.6
2017-09-11,75.0
2017-09-12,91.0
2017-09-13,127.0
2017-09-14,134.0
2017-09-15,116.0
2017-09-16,129.0
2017-09-17,113.0
2017-09-18,68.0
2017-09-19,39.0
2017-09-20,31.0
2017-09-21,17.0
2017-09-22,36.0
2017-09-23,84.0
2017-09-24,106.0
2017-09-25,122.0
2017-09-26,122.0
2017-09-27,111.0
2017-09-28,135.0
2017-09-29,95.0
2017-09-30,77.0
2017-10-01,67.0
2017-10-02,70.0
2017-10-03,76.0
2017-10-04,78.0
2017-10-05,101.0
2017-10-06,87.0
2017-10-07,85.0
2017-10-08,65.0
2017-10-09,47.0
2017-10-10,75.0
2017-10-11,76.0
2017-10-12,84.0
2017-10-13,57.0
2017-10-14,52.0
2017-10-15,108.0
2017-10-16,146.0
2017-10-17,179.0
2017-10-18,120.0
2017-10-19,54.0
2017-10-20,61.0
2017-10-21,67.0
2017-10-22,114.0
2017-10-23,137.0
2017-10-24,132.0
2017-10-25,130.0
2017-10-26,169.0
2017-10-27,183.0
2017-10-28,191.0
2017-10-29,182.0
2017-10-30,169.0
2017-10-31,169.23529411764707
2017-11-01,169.47058823529412
2017-11-02,169.7058823529412
2017-11-03,169.94117647058823
2017-11-04,170.1764705882353
2017-11-05,170.41176470588235
2017-11-06,170.64705882352942
2017-11-07,170.88235294117646
2017-11-08,171.11764705882354
2017-11-09,171.35294117647058
2017-11-10,171.58823529411765
2017-11-11,171.8235294117647
2017-11-12,172.05882352941177
2017-11-13,172.2941176470588
2017-11-14,172.52941176470588
2017-11-15,172.76470588235293
2017-11-16,173.0
2017-11-17,173.23529411764707
2017-11-18,173.47058823529412
2017-11-19,173.7058823529412
2017-11-20,173.94117647058823
2017-11-21,174.1764705882353
2017-11-22,174.41176470588235
2017-11-23,174.64705882352942
2017-11-24,174.88235294117646
2017-11-25,175.11764705882354
2017-11-26,175.35294117647058
2017-11-27,175.58823529411765
2017-11-28,175.8235294117647
2017-11-29,176.05882352941177
2017-11-30,176.2941176470588
2017-12-01,176.52941176470588
2017-12-02,176.76470588235293
2017-12-03,177.0
2017-12-04,177.23529411764707
2017-12-05,177.47058823529412
2017-12-06,177.7058823529412
2017-12-07,177.94117647058823
2017-12-08,178.1764705882353
2017-12-09,178.41176470588235
2017-12-10,178.64705882352942
2017-12-11,178.88235294117646
2017-12-12,179.11764705882354
2017-12-13,179.35294117647058
2017-12-14,179.58823529411765
2017-12-15,179.8235294117647
2017-12-16,180.05882352941177
2017-12-17,180.2941176470588
2017-12-18,180.52941176470588
2017-12-19,180.76470588235293
2017-12-20,181.0
2017-12-21,233.0
2017-12-22,238.0
2017-12-23,222.0
2017-12-24,261.0
2017-12-25,285.0
2017-12-26,222.0
2017-12-27,209.0
2017-12-28,207.0
2017-12-29,204.0
2017-12-30,229.0
2017-12-31,266.0
2018-01-01,195.0
2018-01-02,242.0
2018-01-03,230.0
2018-01-04,238.0
2018-01-05,275.0
2018-01-06,304.0
2018-01-07,260.0
2018-01-08,272.0
2018-01-09,276.0
2018-01-10,324.0
2018-01-11,283.0
2018-01-12,354.0
2018-01-13,358.0
2018-01-14,383.0
2018-01-15,289.0
2018-01-16,400.0
2018-01-17,341.0
2018-01-18,306.0
2018-01-19,321.0
2018-01-20,344.0
2018-01-21,360.0
2018-01-22,226.0
2018-01-23,276.0
2018-01-24,232.0
2018-01-25,200.0
2018-01-26,214.0
2018-01-27,208.0
2018-01-28,230.0
2018-01-29,208.0
2018-01-30,218.0
2018-01-31,193.0
2018-02-01,268.0
2018-02-02,274.0
2018-02-03,250.0
2018-02-04,167.0
2018-02-05,177.0
2018-02-06,213.0
2018-02-07,198.0
2018-02-08,189.0
2018-02-09,183.0
2018-02-10,176.0
2018-02-11,180.0
2018-02-12,186.0
2018-02-13,189.0
2018-02-14,188.0
2018-02-15,183.0
2018-02-16,184.0
2018-02-17,221.0
2018-02-18,200.0
2018-02-19,174.0
2018-02-20,168.0
2018-02-21,174.0
2018-02-22,194.0
2018-02-23,181.0
2018-02-24,169.0
2018-02-25,163.0
2018-02-26,165.0
2018-02-27,174.0
2018-02-28,180.0
2018-03-01,190.0
2018-03-02,174.0
2018-03-03,158.0
2018-03-04,163.0
2018-03-05,164.0
2018-03-06,164.0
2018-03-07,157.0
2018-03-08,169.0
2018-03-09,182.0
2018-03-10,176.0
2018-03-11,173.0
2018-03-12,157.0
2018-03-13,160.0
2018-03-14,177.0
2018-03-15,160.0
2018-03-16,161.0
2018-03-17,163.0
2018-03-18,174.0
2018-03-19,174.0
2018-03-20,177.0
2018-03-21,168.0
2018-03-22,159.0
2018-03-23,155.0
2018-03-24,153.0
2018-03-25,157.0
2018-03-26,160.0
2018-03-27,163.0
2018-03-28,148.0
2018-03-29,129.0
2018-03-30,114.0
2018-03-31,121.0
2018-04-01,138.0
2018-04-02,130.0
2018-04-03,146.0
2018-04-04,134.0
2018-04-05,115.0
2018-04-06,126.0
2018-04-07,131.0
2018-04-08,127.0
2018-04-09,130.0
2018-04-10,138.0
2018-04-11,131.0
2018-04-12,116.0
2018-04-13,123.0
2018-04-14,109.0
2018-04-15,137.0
2018-04-16,125.0
2018-04-17,105.0
2018-04-18,93.5
2018-04-19,82.0
2018-04-20,80.0
2018-04-21,72.0
2018-04-22,91.0
2018-04-23,104.0
2018-04-24,124.0
2018-04-25,109.0
2018-04-26,93.0
2018-04-27,99.0
2018-04-28,117.0
2018-04-29,85.0
2018-04-30,79.0
2018-05-01,107.0
2018-05-02,89.0
2018-05-03,107.0
2018-05-04,92.0
2018-05-05,89.0
2018-05-06,84.0
2018-05-07,87.0
2018-05-08,88.0
2018-05-09,96.0
2018-05-10,99.0
2018-05-11,72.0
2018-05-12,99.0
2018-05-13,126.0
2018-05-14,153.0
2018-05-15,119.0
2018-05-16,105.0
2018-05-17,138.0
2018-05-18,108.0
2018-05-19,140.0
2018-05-20,111.0
2018-05-21,116.0
2018-05-22,97.0
2018-05-23,87.0
2018-05-24,75.0
2018-05-25,67.0
2018-05-26,72.0
2018-05-27,74.0
2018-05-28,65.0
2018-05-29,66.0
2018-05-30,86.0
2018-05-31,105.0
2018-06-01,93.0
2018-06-02,106.0
2018-06-03,97.0
